DLBA Sale ID,Address,Sale Closed Date,Final Sale Price,Program,Block Range,Council District,Neighborhood,Zip Code,Street Number,Street Prefix,Street Name,Street Type,Parcel ID,Address ID,Longitude,Latitude,ObjectId,x,y
A-412867,5248 Montclair,2024-08-28,2000,Demo Pull Sale,5000-5499 Montclair St,4,West End,48213,5248,,MONTCLAIR,St,21040804.,292423,-82.9914676985694,42.3883524251027,4833,-9238567.92439116,5219331.44315797
A-263617,12601 Kilbourne,2020-09-03,1100,Own It Now,12500-12699 Kilbourne Ave,4,Eden Gardens,48213,12601,,KILBOURNE,Ave,21010101.,235847,-82.9842538427833,42.4128743339999,4834,-9237764.88163839,5223028.0690773
A-271676,18653 Westphalia,2020-08-31,1000,Demo Pull Sale,18600-18899 Westphalia St,3,Von Steuben,48205,18653,,WESTPHALIA,St,21031903.,222709,-82.9926591489566,42.4319447907606,4835,-9238700.55604157,5225903.89928742
A-410254,18653 Westphalia,2024-07-18,25000,Own It Now,18600-18899 Westphalia St,3,Von Steuben,48205,18653,,WESTPHALIA,St,21031903.,222709,-82.9926591489566,42.4319447907606,4836,-9238700.55604157,5225903.89928742
A-354857,8786 Traverse,2023-02-07,1000,Own It Now,8600-9099 Traverse St,3,Airport Sub,48213,8786,,TRAVERSE,St,19003240.,24495,-83.013954047165,42.3999463795087,4837,-9241071.09326661,5221079.02722074
A-299438,18657 Alcoy,2021-06-28,1000,Own It Now,18500-18899 Alcoy St,3,Franklin,48205,18657,,ALCOY,St,21015797.,221764,-82.9890135176787,42.4320815262073,4838,-9238294.72622409,5225924.52218992
A-270887,10334 Elmira,2020-09-18,1100,Own It Now,10300-10499 Elmira St,7,Barton-McFarland,48204,10334,,ELMIRA,St,18006409.,211986,-83.1626027758455,42.3714133654009,4839,-9257618.5940504,5216778.75896324
A-398987,12671 Duchess,2024-04-05,18000,Own It Now,12500-12899 Duchess St,4,Moross-Morang,48224,12671,,DUCHESS,St,21057838.004,307634,-82.9515076740219,42.431757586606,4840,-9234119.59480645,5225875.66459669
A-411491,11689 Winthrop,2024-08-08,5000,Demo Pull Sale,11600-11999 Winthrop St,7,Plymouth-I96,48227,11689,,WINTHROP,St,22052514.,216846,-83.1991442995498,42.3738735047283,4841,-9261686.37786197,5217149.45455785
A-274279,11745 Maiden,2021-01-20,1000,Own It Now,11700-11999 Maiden St,4,Wade,48213,11745,,MAIDEN,St,21006584.,229201,-82.9886750906015,42.4014216456083,4842,-9238257.05269418,5221301.42071191
A-245418,9563 Memorial,2019-12-11,3100,Own It Now,9500-9899 Memorial St,7,Joy Community,48227,9563,,MEMORIAL,St,22067862.,202395,-83.2121832180467,42.3661126197112,4843,-9263137.86362955,5215980.08806495
A-408770,14116 Minock,2024-07-05,2900,Demo Pull Sale,14100-14299 Minock St,1,Westwood Park,48223,14116,,MINOCK,St,22090780.,147968,-83.2329867698741,42.3890550374598,4844,-9265453.70442566,5219437.34038518
A-233413,20451 Carrie,2019-04-26,6000,Own It Now,20400-20551 Carrie St,3,Sherwood,48234,20451,,CARRIE,St,15008378.,267398,-83.0311645064893,42.4467301431904,4845,-9242986.95283492,5228134.13680106
A-296240,18074 Caldwell,2021-05-10,2000,Own It Now,18000-18399 Caldwell St,3,Krainz Woods,48234,18074,,CALDWELL,St,13014229-30,298213,-83.0465135490453,42.4274005320902,4846,-9244695.60043642,5225218.5444184
A-414354,2916 Bassett,2024-09-25,0,Own It Now - Bundled Property,2900-3098 S Bassett St,6,Boynton,48217,2916,,BASSETT,St,20011413.002,468,-83.15402893759,42.264488865483,4847,-9256664.15874165,5200681.3011459
A-271507,8122 E Grixdale,2020-11-18,1000,Own It Now,8000-8199 E Grixdale St,3,Mount Olivet,48234,8122,E,GRIXDALE,St,17004501.,264320,-83.0216910920412,42.4293906721139,4848,-9241932.37716249,5225518.68674425
A-356002,12322 Ward,2023-01-17,5300,Own It Now,12200-12399 Ward St,7,Pride Area Community,48227,12322,,WARD,St,22024694.001,210675,-83.1729446500171,42.3792460502181,4849,-9258769.84621703,5217959.04412941
A-140484,15099 Monte Vista,2017-08-11,1500,Own It Now,15000-15299 Monte Vista St,2,Bethune Community,48238,15099,,MONTE VISTA,St,16045070.,89556,-83.1675272367189,42.4014999272566,4850,-9258166.78252726,5221313.22166402
A-274942,5865 Seneca,2021-02-25,1000,Own It Now,5717-5899 Seneca St,5,Gratiot Town/Kettering,48213,5865,,SENECA,St,17006908.,37979,-83.0129658443114,42.3847088426247,4851,-9240961.08702816,5218782.30404741
A-272188,9111 Steel,2020-09-29,2000,Own It Now,9100-9299 Steel St,7,Barton-McFarland,48228,9111,,STEEL,St,22023184.,205352,-83.1705978604357,42.3611768759209,4852,-9258508.60279583,5215236.4731096
A-256878,19596 Strasburg,2020-03-04,1000,Own It Now,19500-19699 Strasburg St,3,Pulaski,48205,19596,,STRASBURG,St,21034266.,180520,-82.9983429647179,42.4396474387602,4853,-9239333.27551788,5227065.70883619
A-271569,6721 Stanford,2020-08-28,1500,Own It Now,6700-6761 John E Hunter St,5,Midwest,48210,6721,,STANFORD,St,14011635.,,-83.1151152705661,42.3542023495477,4854,-9252332.30914366,5214185.79649019
A-273278,2280 Buena Vista,2020-10-26,2500,Own It Now,2250-2399 W Buena Vista St,5,Dexter-Linwood,48238,2280,,BUENA VISTA,St,08004325.,40542,-83.116164611878,42.3927364422362,4855,-9252449.12128416,5219992.21843246
A-270545,14224 Hampshire,2020-09-25,1000,Own It Now,14200-14399 Hampshire St,4,Outer Drive-Hayes,48213,14224,,HAMPSHIRE,St,21005467.,232405,-82.9675498506109,42.4052434188272,4856,-9235905.40173554,5221877.56990157
A-176151,5556 Lakeview,2019-01-25,1000,Own It Now,5500-5699 Lakeview St,4,Chandler Park,48213,5556,,LAKEVIEW,St,21052389.,310793,-82.9657516855537,42.398062316499,4857,-9235705.23091702,5220795.01599427
A-406398,5556 Lakeview,2024-05-22,7500,Demo Pull Sale,5500-5699 Lakeview St,4,Chandler Park,48213,5556,,LAKEVIEW,St,21052389.,310793,-82.9657516855537,42.398062316499,4858,-9235705.23091702,5220795.01599427
A-336042,19138 Riopelle,2022-05-06,1000,Own It Now,19100-19299 Riopelle St,3,Nolan,48203,19138,,RIOPELLE,St,09018567.,281839,-83.0861959013834,42.4334370500429,4859,-9249113.01969217,5226128.96931289
A-393753,5051 Allendale,2024-01-17,15500,Demo Pull Sale,5000-5199 Allendale St,6,Midwest,48204,5051,,ALLENDALE,St,16002384.,189816,-83.1218461602185,42.3549700997777,4860,-9253081.58835235,5214301.4484123
A-262989,12034 Indiana,2020-06-12,1700,Own It Now,11900-12299 Indiana St,7,Littlefield Community,48204,12034,,INDIANA,St,16035413.,209843,-83.156453885824,42.3778732445869,4861,-9256934.10274426,5217752.16928406
A-343769,15856 Baylis,2022-08-02,8000,Own It Now,15800-16099 Baylis St,2,Pilgrim Village,48238,15856,,BAYLIS,St,08010005.,8896,-83.1235409172618,42.4086972851102,4862,-9253270.24784343,5222398.28568956
A-373895,7425 Penrod,2023-08-08,17500,Own It Now,7200-7599 Penrod St,7,Warrendale,48228,7425,,PENROD,St,22078189.,165313,-83.220008449891,42.346549648681,4863,-9264008.96445379,5213033.09050982
A-166351,9901 Berkshire,2018-10-02,1500,Own It Now,9900-9998 Berkshire St,4,Outer Drive-Hayes,48224,9901,,BERKSHIRE,St,21069276.,294993,-82.9558443878345,42.4107069524983,4864,-9234602.35557977,5222701.28268628
A-234596,2007 Gladstone,2019-09-24,2300,Demo Pull Sale,1900-2199 Gladstone St,5,Virginia Park Community,48206,2007,,GLADSTONE,St,08002431.,59488,-83.0996558834033,42.3730125630414,4865,-9250611.37803671,5217019.72558272
A-270568,7703 Prairie,2020-09-30,6400,Own It Now,7700-7999 Prairie St,6,Midwest,48210,7703,,PRAIRIE,St,18013523.,184601,-83.143302026528,42.3496746495966,4866,-9255470.04446445,5213503.78413419
A-417517,12535 Goulburn,2024-12-05,7000,Demo Pull Sale,12400-12599 Goulburn St,4,Gratiot-Findlay,48205,12535,,GOULBURN,St,21032478.,230504,-82.9913278176934,42.4221333418661,4867,-9238552.35292326,5224424.22080282
A-263582,12795 Stoepel,2020-03-03,1200,Demo Pull Sale,12600-13099 Stoepel St,7,Oakman Blvd Community,48238,12795,,STOEPEL,St,16019681.,78180,-83.1407990162145,42.3839371759683,4868,-9255191.4106309,5218666.00712186
A-270205,19924 Fenmore,2020-07-28,1000,Own It Now,19900-19999 Fenmore St,2,Greenfield,48235,19924,,FENMORE,St,22072430.,73496,-83.217911566176,42.4378781851414,4869,-9263775.54042639,5226798.83528042
A-307799,13095 Jane,2021-08-11,5000,Own It Now,13000-13299 Jane St,4,Eden Gardens,48205,13095,,JANE,St,21011862.,238064,-82.9810824367878,42.4180903378083,4870,-9237411.84233788,5223814.55701026
A-425891,13095 Jane,2025-02-19,1800,Demo Pull Sale,13000-13299 Jane St,4,Eden Gardens,48205,13095,,JANE,St,21011862.,238064,-82.9810824367878,42.4180903378083,4871,-9237411.84233788,5223814.55701026
A-268327,12601 Evanston,2020-07-22,1300,Own It Now,12500-12699 Evanston St,4,Ravendale,48213,12601,,EVANSTON,St,21005194.,229422,-82.9773030039206,42.4020043327623,4872,-9236991.11779562,5221389.26110602
A-419452,12601 Evanston,2024-12-06,8800,Own It Now,12500-12699 Evanston St,4,Ravendale,48213,12601,,EVANSTON,St,21005194.,229422,-82.9773030039206,42.4020043327623,4873,-9236991.11779562,5221389.26110602
A-329713,3075 Cadillac,2022-02-09,10000,Own It Now,2900-3399 Cadillac Blvd,5,East Village,48214,3075,,CADILLAC,Blvd,19005411.,342535,-82.9893385710692,42.3708967651126,4874,-9238330.911002,5216700.91909824
A-301744,12181 Otsego,2021-05-11,6100,Own It Now,12150-12209 Otsego St,7,Nardin Park,48204,12181,,OTSEGO,St,14007198.,543638,-83.1325861516467,42.3804578256295,4875,-9254277.15872925,5218141.6562956
A-277220,9815 Dundee,2021-01-28,3000,Own It Now,9600-9842 Dundee St,7,Nardin Park,48204,9815,,DUNDEE,St,16005264.,72528,-83.1333225007101,42.3699971221205,4876,-9254359.12873205,5216565.36497421
A-272531,19615 Hasse,2020-11-13,1000,Own It Now,19600-19873 Hasse St,3,Farwell,48234,19615,,HASSE,St,13018124.,287339,-83.0573236830949,42.4384613023569,4877,-9245898.97905423,5226886.79163117
A-268727,7733 Wykes,2020-06-23,2000,Own It Now,7700-7999 Wykes St,6,Midwest,48210,7733,,WYKES,St,18013389.,185263,-83.1422598917096,42.3500744774946,4878,-9255354.03454712,5213564.00866663
A-136832,20252 Revere,2017-10-31,1000,Own It Now,20100-20399 Revere St,3,Farwell,48234,20252,,REVERE,St,13022556.,284571,-83.0686215206818,42.4448707901114,4879,-9247156.64858147,5227853.6411712
A-357472,17504 Mackay,2023-02-23,1100,Own It Now,17400-17799 Mackay St,3,Cadillac Heights,48212,17504,,MACKAY,St,09013054.,277627,-83.0760404049884,42.4225077596645,4880,-9247982.51500473,5224480.68303063
A-132342,3369 24th St,2017-02-28,3600,Own It Now,3300-3499 24th St,6,Chadsey Condon,48208,3369,,24TH ST,St,12008965.,150085,-83.0942356941556,42.334279857379,4881,-9250008.00532966,5211185.21728722
A-181674,5412 Rohns,2018-10-19,1000,Own It Now,5300-5699 Rohns St,5,Gratiot Woods,48213,5412,,ROHNS,St,19009142.,35246,-83.0059206437056,42.3836640675479,4882,-9240176.81888418,5218624.84763273
A-267342,13558 Monte Vista,2020-04-10,1000,Own It Now,13500-13899 Monte Vista St,7,Northwest Community,48238,13558,,MONTE VISTA,St,16044543.,181578,-83.1662133184764,42.3867909594069,4883,-9258020.51781756,5219096.10441968
A-174922,20259 Hanna,2018-07-12,1000,Own It Now,20100-20399 Hanna St,3,Nolan,48203,20259,,HANNA,St,09020373.,282923,-83.0904116831802,42.4446062020662,4884,-9249582.31837509,5227813.72700259
A-396039,20259 Hanna,2024-03-01,12000,Own It Now,20100-20399 Hanna St,3,Nolan,48203,20259,,HANNA,St,09020373.,282923,-83.0904116831802,42.4446062020662,4885,-9249582.31837509,5227813.72700259
A-332798,14844 Griggs,2022-03-16,1000,Own It Now,14800-14999 Griggs St,2,Bethune Community,48238,14844,,GRIGGS,St,16041066.,84369,-83.1623750200474,42.3985913321041,4886,-9257593.24039093,5220874.76107062
A-140224,9261 Vaughan,2017-05-25,1100,Own It Now,9200-9299 Vaughan St,7,Franklin Park,48228,9261,,VAUGHAN,St,22098517.,171180,-83.2376020257146,42.3624161850422,4887,-9265967.4723557,5215423.18087368
A-137028,8619 Pierson,2017-05-30,1100,Own It Now,8600-8799 Pierson St,7,Warrendale,48228,8619,,PIERSON,St,22107235.,162866,-83.2447784077916,42.3559077894185,4888,-9266766.34355426,5214442.70148721
A-416028,8855 Rosemont,2024-10-01,5400,Demo Pull Sale,8800-8999 Rosemont Ave,7,Franklin Park,48228,8855,,ROSEMONT,Ave,22077210-1,166139,-83.2192473423493,42.3587209153942,4889,-9263924.23834981,5214866.48195309
A-242614,17188 Pierson,2019-09-04,4000,Own It Now,17116-17499 Pierson St,1,Holcomb Community,48219,17188,,PIERSON,St,22106592.,111963,-83.2468588955088,42.4162456058044,4890,-9266997.94238754,5223536.39416537
A-353323,13885 Liberal,2022-12-07,6000,Own It Now,13800-13999 Liberal St,3,Franklin,48205,13885,,LIBERAL,St,21022832.,221237,-82.9811829013363,42.4399346720856,4891,-9237423.02600025,5227109.0357148
A-274021,9210 Abington Ave,2020-12-10,3600,Own It Now,8967-9299 Abington Ave,7,Joy Community,48228,9210,,ABINGTON AVE,Ave,22066086.,204940,-83.2101428653209,42.3626838509849,4892,-9262910.73260307,5215463.50649394
A-376625,9090 Fielding,2023-09-07,2500,Own It Now,9000-9199 Fielding St,7,Franklin Park,48228,9090,,FIELDING,St,22102330-1,168456,-83.2405058480055,42.3605574145031,4893,-9266290.72437449,5215143.14970586
A-273916,18629 Kelly Rd,2021-02-01,2000,Demo Pull Sale,18601-18738 Kelly Rd,4,Mapleridge,48224,18629,,KELLY RD,Rd,21057271.,168113,-82.9555381146697,42.4319482076554,4894,-9234568.26140703,5225904.4146345
A-150274,5782 Chatsworth,2018-01-25,4700,Own It Now,5700-5899 Chatsworth St,4,Morningside,48224,5782,,CHATSWORTH,St,21068967.,322509,-82.9494371686058,42.4065283101167,4895,-9233889.10719784,5222071.28082115
A-343761,13632 Tacoma,2022-08-03,1000,Own It Now,13600-13799 Tacoma St,3,Franklin,48205,13632,,TACOMA,St,21023680.,217077,-82.9846374051534,42.4411939449479,4896,-9237807.57960612,5227298.98942471
A-352334,16734 Turner,2022-11-11,46500,Own It Now,16100-17099 Turner St,2,Fitzgerald/Marygrove,48221,16734,,TURNER,St,16027513-14,85292,-83.1487555243927,42.4155140439472,4897,-9256077.12506979,5223426.08592168
A-304368,11738 Yosemite,2021-07-12,4500,Own It Now,11600-11999 Yosemite St,7,Nardin Park,48204,11738,,YOSEMITE,St,14012899.,74960,-83.1354513001519,42.3764051501192,4898,-9254596.1056019,5217530.93989869
A-153835,3450 Cadillac,2018-01-19,1000,Own It Now,3400-3699 Cadillac Blvd,5,East Village,48214,3450,,CADILLAC,Blvd,19004975.,343528,-82.9893514002596,42.3722224001749,4899,-9238332.33914094,5216900.66331282
A-272201,8857 Auburn,2020-09-17,4800,Own It Now,8800-8999 Auburn St,7,Franklin Park,48228,8857,,AUBURN,St,22092854.,165982,-83.2338671007771,42.3584983468341,4900,-9265551.70241351,5214832.95265043
A-141215,8857 Auburn,2017-08-30,1000,Own It Now,8800-8999 Auburn St,7,Franklin Park,48228,8857,,AUBURN,St,22092854.,165982,-83.2338671007771,42.3584983468341,4901,-9265551.70241351,5214832.95265043
A-105809,13515 Bloom,2016-08-05,1000,Own It Now,13400-13699 Bloom St,3,Davison,48212,13515,,BLOOM,St,13015552.,271776,-83.0489161423939,42.4169986236695,4902,-9244963.05590456,5223649.93898809
A-273558,2559 Hurlbut,2021-01-15,17500,Own It Now,2500-2899 Hurlbut St,5,East Village,48214,2559,,HURLBUT,St,19004840.,335064,-82.9857168205105,42.3680034882238,4903,-9237927.73957403,5216264.98018261
A-378182,14252 Spring Garden,2023-09-14,4500,Own It Now,14200-14399 Spring Garden St,4,Mapleridge,48205,14252,,SPRING GARDEN,St,21017243.,89058,-82.9760513759175,42.4276208452431,4904,-9236851.78720365,5225251.77040646
A-145316,9003 Archdale,2017-10-12,1440,Own It Now,9000-9199 Archdale St,7,Joy Community,48228,9003,,ARCHDALE,St,22072132.,167829,-83.2156160247743,42.3597688061968,4905,-9263520.00192646,5215024.34523373
A-139811,20515 Indiana,2017-06-02,3800,Own It Now,20400-20599 Indiana St,2,Garden Homes,48221,20515,,INDIANA,St,16035828.,19183,-83.1596072011754,42.4449772494031,4906,-9257285.12820349,5227869.70103022
A-344428,15906 Westbrook,2022-11-18,7600,Own It Now,15800-16099 Westbrook St,1,Brightmoor,48223,15906,,WESTBROOK,St,22109793.,148090,-83.2503991836355,42.4074019569096,4907,-9267392.04545907,5222202.99455958
A-304821,11611 Nardin,2021-10-01,6200,Own It Now,11600-11730 Nardin Park,7,Nardin Park,48204,11611,,NARDIN,Park,16018323.,74227,-83.1360172706466,42.3742612157889,4908,-9254659.10914918,5217207.87646877
A-146302,3445 Fischer,2017-10-18,4500,Own It Now,3400-3699 Fischer Ave,5,East Village,48214,3445,,FISCHER,Ave,17006000.,245582,-82.9985639742146,42.3682354639832,4909,-9239357.87818251,5216299.93194238
A-151299,18650 Sawyer,2017-11-02,1000,Own It Now,18600-18699 Sawyer St,7,Warrendale,48228,18650,,SAWYER,St,22001054.,166460,-83.2231295436863,42.3471794910168,4910,-9264356.4030258,5213127.95668623
A-267373,22440 Puritan,2020-07-28,1100,Own It Now,22400-22499 Puritan St,1,Riverdale,48223,22440,,PURITAN,St,22012192.,132931,-83.2629083258013,42.4076956652999,4911,-9268784.55679522,5222247.27537232
A-271731,15435 Seymour,2020-10-15,2000,Own It Now,15400-15599 Seymour St,4,Mapleridge,48205,15435,,SEYMOUR,St,21017117.,90938,-82.9620509574796,42.4274792838916,4912,-9235293.26775225,5225230.42116485
A-106270,2175 Lakewood,2016-09-19,1500,Own It Now,2100-2499 Lakewood St,4,Riverbend,48215,2175,,LAKEWOOD,St,21054905.,325668,-82.9500875505077,42.3792070411368,4913,-9233961.50737998,5217953.16559629
A-139801,6537 Plainview,2017-06-06,2000,Own It Now,6300-6699 Plainview Ave,7,Warrendale,48228,6537,,PLAINVIEW,Ave,22094845.,157137,-83.2342891471866,42.3391838017762,4914,-9265598.6844049,5211923.7251028
A-133500,18311 Lahser,2017-06-13,1200,Own It Now,18266-18399 Lahser Rd,1,Old Redford,48219,18311,,LAHSER,Rd,22113674.,112383,-83.2585122889628,42.423050923375,4915,-9268295.19221285,5224562.59275207
A-410087,14017 Park Grove,2024-08-22,1000,Demo Pull Sale,13800-14199 Park Grove St,4,Mapleridge,48205,14017,,PARK GROVE,St,21017864.,82436,-82.979090584832,42.430043724827,4916,-9237190.11039242,5225617.17875512
A-346080,14535 Maddelein,2022-12-07,10500,Own It Now,14100-14699 Maddelein St,3,Regent Park,48205,14535,,MADDELEIN,St,21021507.,146427,-82.9725789763908,42.4363575421193,4917,-9236465.2414565,5226569.46807539
A-143386,8221 Stout,2018-03-16,1000,Own It Now,8200-8399 Stout St,7,Warrendale,48228,8221,,STOUT,St,22102103.,172359,-83.2397700556768,42.3524318810591,4918,-9266208.81634712,5213919.10305127
A-270050,14069 Tacoma,2020-08-14,1000,Own It Now,14000-14099 Tacoma St,3,Franklin,48205,14069,,TACOMA,St,21023794.,215447,-82.9784626721318,42.4417894455595,4919,-9237120.21147037,5227388.81842689
A-219384,11364 Cascade,2019-02-05,1000,Own It Now,11300-11599 Cascade St,7,Nardin Park,48204,11364,,CASCADE,St,14012416.,74296,-83.1318830001981,42.3745171501451,4920,-9254198.88426805,5217246.44191686
A-181454,15479 Indiana,2018-10-10,2500,Own It Now,15464-15699 Indiana St,2,Fitzgerald/Marygrove,48238,15479,,INDIANA,St,16036083.,90270,-83.1579399718941,42.4055179226736,4921,-9257099.53308887,5221918.95391961
A-334908,14323 Westwood,2022-04-26,1500,Own It Now,14300-14499 Westwood St,1,Westwood Park,48223,14323,,WESTWOOD,St,22089955.,147915,-83.2325442000236,42.3915750502372,4922,-9265404.43777526,5219817.16464175
A-181458,17230 Vaughan,2018-10-16,1000,Own It Now,17114-17299 Vaughan St,1,Holcomb Community,48219,17230,,VAUGHAN,St,22097853.,112201,-83.2389599975445,42.4170279844519,4923,-9266118.64108832,5223654.3662212
A-358327,9805 Belleterre,2023-02-14,2300,Demo Pull Sale,9800-9898 Belleterre St,7,Nardin Park,48204,9805,,BELLETERRE,St,16018457.,72218,-83.1363011507921,42.3690603407468,4924,-9254690.71054242,5216424.21707069
A-275617,14221 Fordham,2021-02-01,2700,Own It Now,14170-14349 Fordham St,4,Mapleridge,48205,14221,,FORDHAM,St,21019853.,145484,-82.976756775178,42.4345208939383,4925,-9236930.31189013,5226292.443442
A-376936,14952 Tacoma,2023-11-07,1200,Demo Pull Sale,14900-15199 Tacoma St,3,Regent Park,48205,14952,,TACOMA,St,21023573.,129606,-82.9677153533336,42.4415369740041,4926,-9235923.82541437,5227350.73394881
A-145266,1195 Central,2017-10-24,1400,Demo Pull Sale,1100-1399 Central St,6,Central Southwest,48209,1195,,CENTRAL,St,20005005.,5346,-83.1196978502852,42.3050526501959,4927,-9252842.43958451,5206784.94989168
A-275724,9316 Burt Rd,2021-01-20,1100,Own It Now,9300-9699 Burt Rd,7,Franklin Park,48228,9316,,BURT RD,Rd,22107383.,171347,-83.2454833500181,42.3630231502297,4928,-9266844.81736395,5215514.62438532
A-283373,14133 Manning,2021-03-04,1000,Own It Now,14100-14399 Manning St,3,Franklin,48205,14133,,MANNING,St,21023293.,216434,-82.9772642208189,42.4410401048512,4929,-9236986.80048048,5227275.78337005
A-145766,5741 Neff,2017-11-10,4300,Own It Now,5700-5899 Neff Ave,4,Cornerstone Village,48224,5741,,NEFF,Ave,21076293.,308004,-82.9289848147605,42.4132686822116,4930,-9231612.36158225,5223087.52804221
